item_a,item_b,cooc_count,support,conf_a_to_b,conf_b_to_a
3.6648E+12,8.69958E+12,11,1.4441627597687764e-05,0.010648596321393998,0.0015967484395412977
5.06029E+12,8.90605E+12,11,1.4441627597687764e-05,0.0016889298326424075,0.00336494340776996
5.06012E+12,8.90112E+12,11,1.4441627597687764e-05,0.005027422303473492,0.0015388919977616117
5.94474E+12,6.28128E+12,11,1.4441627597687764e-05,0.0032305433186490457,0.0024864376130198916
3.70542E+12,8.43702E+12,11,1.4441627597687764e-05,0.003884180790960452,0.0037787701820680177
6.25301E+12,7.40985E+11,11,1.4441627597687764e-05,0.004682843763303533,0.0032182562902282035
4.03157E+12,6.76195E+11,11,1.4441627597687764e-05,0.0010632128358786005,0.008468052347959968
5.02305E+12,8.68088E+12,11,1.4441627597687764e-05,0.0021564399137424034,0.003929974991068239
6.25334E+12,6.26115E+12,11,1.4441627597687764e-05,0.003587736464448793,0.0014341590612777053
4.01485E+12,4.02268E+12,11,1.4441627597687764e-05,0.008986928104575163,0.0012528473804100228
4.00173E+12,5458,11,1.4441627597687764e-05,0.0041572184429327285,0.007508532423208191
6.08786E+11,6.118E+12,11,1.4441627597687764e-05,0.0042768273716951785,0.004375497215592681
1137,8.5251E+11,11,1.4441627597687764e-05,0.00900163666121113,0.004080118694362018
6.09789E+11,9.40309E+12,11,1.4441627597687764e-05,0.0034887408816999684,0.003706199460916442
8.90604E+12,Auto-129,11,1.4441627597687764e-05,0.0036532713384257723,0.003917378917378918
1090,6.28126E+12,11,1.4441627597687764e-05,0.00900163666121113,0.0021008403361344537
3.76032E+12,6.19241E+12,11,1.4441627597687764e-05,0.006618531889290012,0.010700389105058366
5.05557E+12,9.5011E+12,11,1.4441627597687764e-05,0.007275132275132275,0.0019639350116050706
3.85034E+12,6.118E+12,11,1.4441627597687764e-05,0.005243088655862726,0.004375497215592681
5.00046E+12,8.68208E+12,11,1.4441627597687764e-05,0.001724678582627783,0.0042768273716951785
5.90221E+12,8.90114E+12,11,1.4441627597687764e-05,0.0030872859949480774,0.004352987732489117
5.94474E+12,8.00266E+12,11,1.4441627597687764e-05,0.0032305433186490457,0.005958829902491874
7.79629E+12,8.00266E+12,11,1.4441627597687764e-05,0.0032554010062148565,0.005958829902491874
5.01273E+12,8.90146E+12,11,1.4441627597687764e-05,0.0030666294954000556,0.0029490616621983914
6.19241E+12,6.25187E+12,11,1.4441627597687764e-05,0.010700389105058366,0.0017985611510791368
1069,6.25301E+12,11,1.4441627597687764e-05,0.0005067723210172302,0.004682843763303533
6.2516E+12,Auto-47,11,1.4441627597687764e-05,0.0010243993294840753,0.004296875
4.10448E+12,4.26039E+12,11,1.4441627597687764e-05,0.0019784172661870504,0.007523939808481532
4.26061E+12,9.5011E+12,11,1.4441627597687764e-05,0.009691629955947136,0.0019639350116050706
1062,5.94471E+12,11,1.4441627597687764e-05,0.0009028974800952146,0.007217847769028871
4.02268E+12,5.29093E+12,11,1.4441627597687764e-05,0.0012528473804100228,0.007124352331606218
6.2516E+12,6009,11,1.4441627597687764e-05,0.0010243993294840753,0.0072992700729927005
6009,8.90112E+12,11,1.4441627597687764e-05,0.0072992700729927005,0.0015388919977616117
3.76025E+12,8.90403E+12,11,1.4441627597687764e-05,0.0010138248847926267,0.009298393913778529
4.01934E+12,5.70219E+12,11,1.4441627597687764e-05,0.01020408163265306,0.002328042328042328
8.02381E+12,8.69793E+12,11,1.4441627597687764e-05,0.005991285403050109,0.002906208718626156
6.28126E+12,8.69972E+12,11,1.4441627597687764e-05,0.0021008403361344537,0.0029459025174076057
4.26039E+12,6.2516E+12,11,1.4441627597687764e-05,0.007523939808481532,0.0010243993294840753
6.26013E+12,A000482,11,1.4441627597687764e-05,0.010175763182238668,0.004627681952040387
4.26039E+12,6.25115E+12,11,1.4441627597687764e-05,0.007523939808481532,0.001791822772438508
1063,7.40985E+11,11,1.4441627597687764e-05,0.0006119951040391676,0.0032182562902282035
5.06029E+12,720,11,1.4441627597687764e-05,0.0016889298326424075,0.010486177311725452
6.25165E+12,8.69968E+12,11,1.4441627597687764e-05,0.007741027445460943,0.002298370246552445
4.26012E+12,6.25159E+12,11,1.4441627597687764e-05,0.000810134040359405,0.0030985915492957746
1090,5.06015E+12,11,1.4441627597687764e-05,0.00900163666121113,0.00231335436382755
5.02305E+12,6.25159E+12,11,1.4441627597687764e-05,0.0021564399137424034,0.0030985915492957746
5.28301E+12,7.40985E+11,11,1.4441627597687764e-05,0.00859375,0.0032182562902282035
4.10448E+12,6.26016E+12,11,1.4441627597687764e-05,0.0019784172661870504,0.003688799463447351
4.26022E+12,8.90112E+12,11,1.4441627597687764e-05,0.007377598926894702,0.0015388919977616117
3.59446E+12,9.5011E+12,11,1.4441627597687764e-05,0.0056323604710701485,0.0019639350116050706
3.76025E+12,Auto-47,11,1.4441627597687764e-05,0.0010138248847926267,0.004296875
8.69957E+12,A000642,11,1.4441627597687764e-05,0.0006751780014731156,0.009954751131221719
7.79629E+12,8.5251E+11,11,1.4441627597687764e-05,0.0032554010062148565,0.004080118694362018
4.01934E+12,8.68076E+12,11,1.4441627597687764e-05,0.01020408163265306,0.004212945231711987
4.0085E+12,5.94474E+12,11,1.4441627597687764e-05,0.005612244897959183,0.0032305433186490457
5.29093E+12,9.00873E+12,11,1.4441627597687764e-05,0.007124352331606218,0.0029247540547726668
-4507581,8.69958E+12,11,1.4441627597687764e-05,0.008957654723127036,0.0015967484395412977
5.06029E+12,8.68088E+12,11,1.4441627597687764e-05,0.0016889298326424075,0.003929974991068239
5.02127E+12,5.06015E+12,11,1.4441627597687764e-05,0.0027120315581854043,0.00231335436382755
4.00173E+12,5.02127E+12,11,1.4441627597687764e-05,0.0041572184429327285,0.0027120315581854043
8.68003E+12,8.90605E+12,11,1.4441627597687764e-05,0.006466784244562022,0.00336494340776996
5.90017E+12,8.69968E+12,11,1.4441627597687764e-05,0.004814004376367615,0.002298370246552445
3.80009E+12,5.05557E+12,11,1.4441627597687764e-05,0.0027826966860612194,0.007275132275132275
4.0085E+12,5.02305E+12,11,1.4441627597687764e-05,0.005612244897959183,0.0021564399137424034
5.06029E+12,6.25334E+12,11,1.4441627597687764e-05,0.0016889298326424075,0.003587736464448793
5.01273E+12,8.6001E+12,11,1.4441627597687764e-05,0.0030666294954000556,0.006193693693693694
1137,8.90112E+12,11,1.4441627597687764e-05,0.00900163666121113,0.0015388919977616117
5.00016E+12,8.90114E+12,11,1.4441627597687764e-05,0.004721030042918455,0.004352987732489117
8.69968E+12,8.69983E+12,11,1.4441627597687764e-05,0.002298370246552445,0.004957187922487607
8.71956E+12,8.90114E+12,11,1.4441627597687764e-05,0.007508532423208191,0.004352987732489117
6.223E+12,Auto-47,11,1.4441627597687764e-05,0.0031645569620253164,0.004296875
5.02305E+12,6.35798E+11,11,1.4441627597687764e-05,0.0021564399137424034,0.008481110254433308
1066,126,11,1.4441627597687764e-05,0.010805500982318271,0.008029197080291971
4.82001E+12,6.26016E+12,11,1.4441627597687764e-05,0.00726552179656539,0.003688799463447351
8.90112E+12,9.40309E+12,11,1.4441627597687764e-05,0.0015388919977616117,0.003706199460916442
5.70219E+12,6.09789E+11,11,1.4441627597687764e-05,0.002328042328042328,0.0034887408816999684
1090,5.90221E+12,11,1.4441627597687764e-05,0.00900163666121113,0.0030872859949480774
126,6.25159E+12,11,1.4441627597687764e-05,0.008029197080291971,0.0030985915492957746
5.06012E+12,6.02402E+12,11,1.4441627597687764e-05,0.005027422303473492,0.001899499222932136
4.82001E+12,8.90606E+12,11,1.4441627597687764e-05,0.00726552179656539,0.0020355292376017763
6.19241E+12,6.2516E+12,11,1.4441627597687764e-05,0.010700389105058366,0.0010243993294840753
6.25159E+12,6.26115E+12,11,1.4441627597687764e-05,0.0030985915492957746,0.0014341590612777053
5.01273E+12,9.40309E+12,11,1.4441627597687764e-05,0.0030666294954000556,0.003706199460916442
6.22103E+12,6.26016E+12,11,1.4441627597687764e-05,0.0059363194819212085,0.003688799463447351
1063,4.00993E+12,11,1.4441627597687764e-05,0.0006119951040391676,0.0009160559626915389
8.90605E+12,A000629,11,1.4441627597687764e-05,0.00336494340776996,0.006638503319251659
4.81013E+12,5.01273E+12,11,1.4441627597687764e-05,0.010101010101010102,0.0030666294954000556
5.90765E+12,8.69953E+12,11,1.4441627597687764e-05,0.003119682359614294,0.003141959440159954
3.70542E+12,4.10448E+12,11,1.4441627597687764e-05,0.003884180790960452,0.0019784172661870504
8.71956E+12,A00096,11,1.4441627597687764e-05,0.007508532423208191,0.0013336566440349175
2707,4.00993E+12,11,1.4441627597687764e-05,0.008046817849305048,0.0009160559626915389
5.94474E+12,8.69793E+12,11,1.4441627597687764e-05,0.0032305433186490457,0.002906208718626156
8.00266E+12,9.5011E+12,11,1.4441627597687764e-05,0.005958829902491874,0.0019639350116050706
5.90221E+12,5.94473E+12,11,1.4441627597687764e-05,0.0030872859949480774,0.0026340996168582377
8.69958E+12,8.71924E+12,11,1.4441627597687764e-05,0.0015967484395412977,0.009425878320479864
5.94471E+12,6.26115E+12,11,1.4441627597687764e-05,0.007217847769028871,0.0014341590612777053
3.49932E+12,6.02402E+12,11,1.4441627597687764e-05,0.005920344456404736,0.001899499222932136
4.03157E+12,8.05496E+12,11,1.4441627597687764e-05,0.0010632128358786005,0.007790368271954674
5.00016E+12,6.22103E+12,11,1.4441627597687764e-05,0.004721030042918455,0.0059363194819212085
5.00016E+12,5.06023E+12,11,1.4441627597687764e-05,0.004721030042918455,0.002810424118548799
5.94474E+12,8.9061E+12,11,1.4441627597687764e-05,0.0032305433186490457,0.004377238360525269
4.00173E+12,8.68114E+12,11,1.4441627597687764e-05,0.0041572184429327285,0.0049172999552972736
5.90765E+12,8.68088E+12,11,1.4441627597687764e-05,0.003119682359614294,0.003929974991068239
2759,6.28127E+12,11,1.4441627597687764e-05,0.003986951794128307,0.0026731470230862697
7.32184E+12,8.69983E+12,11,1.4441627597687764e-05,0.0010148537687978596,0.004957187922487607
1.99001E+11,6.223E+12,11,1.4441627597687764e-05,0.0017241379310344827,0.0031645569620253164
4.03157E+12,4.26061E+12,11,1.4441627597687764e-05,0.0010632128358786005,0.009691629955947136
5.01012E+12,5.31009E+12,11,1.4441627597687764e-05,0.00843558282208589,0.0011866235167206042
8.5251E+11,8.90114E+12,11,1.4441627597687764e-05,0.004080118694362018,0.004352987732489117
4.82001E+12,6.28126E+12,11,1.4441627597687764e-05,0.00726552179656539,0.0021008403361344537
4.26012E+12,6.76195E+11,11,1.4441627597687764e-05,0.000810134040359405,0.008468052347959968
7.32184E+12,8.05496E+12,11,1.4441627597687764e-05,0.0010148537687978596,0.007790368271954674
4.03157E+12,9.34263E+12,11,1.4441627597687764e-05,0.0010632128358786005,0.008647798742138365
1063,4.01934E+12,11,1.4441627597687764e-05,0.0006119951040391676,0.01020408163265306
3.76032E+12,6.25159E+12,11,1.4441627597687764e-05,0.006618531889290012,0.0030985915492957746
6.19202E+12,8.69972E+12,11,1.4441627597687764e-05,0.0027404085700049826,0.0029459025174076057
7.79629E+12,8.68088E+12,11,1.4441627597687764e-05,0.0032554010062148565,0.003929974991068239
5.90765E+12,8.90606E+12,11,1.4441627597687764e-05,0.003119682359614294,0.0020355292376017763
3.87268E+12,6.28127E+12,11,1.4441627597687764e-05,0.004232397075798384,0.0026731470230862697
1.99001E+11,6.26016E+12,11,1.4441627597687764e-05,0.0017241379310344827,0.003688799463447351
6.21227E+12,6.26115E+12,11,1.4441627597687764e-05,0.00985663082437276,0.0014341590612777053
6.02402E+12,6.19202E+12,11,1.4441627597687764e-05,0.001899499222932136,0.0027404085700049826
5.90017E+12,8.69953E+12,11,1.4441627597687764e-05,0.004814004376367615,0.003141959440159954
1062,6.2811E+12,11,1.4441627597687764e-05,0.0009028974800952146,0.0016133763567028453
6.223E+12,8.68208E+12,11,1.4441627597687764e-05,0.0031645569620253164,0.0042768273716951785
5458,8.69958E+12,11,1.4441627597687764e-05,0.007508532423208191,0.0015967484395412977
5.94473E+12,8.68208E+12,11,1.4441627597687764e-05,0.0026340996168582377,0.0042768273716951785
1.99001E+11,1137,11,1.4441627597687764e-05,0.0017241379310344827,0.00900163666121113
5.00016E+12,9.00873E+12,11,1.4441627597687764e-05,0.004721030042918455,0.0029247540547726668
3.87268E+12,5458,11,1.4441627597687764e-05,0.004232397075798384,0.007508532423208191
Auto-26,Auto-47,11,1.4441627597687764e-05,0.001589825119236884,0.004296875
8.90606E+12,Auto-47,11,1.4441627597687764e-05,0.0020355292376017763,0.004296875
5.01012E+12,A000266,11,1.4441627597687764e-05,0.00843558282208589,0.007184846505551927
6.28127E+12,8.90146E+12,11,1.4441627597687764e-05,0.0026731470230862697,0.0029490616621983914
3.80023E+12,4.26012E+12,11,1.4441627597687764e-05,0.007472826086956522,0.000810134040359405
6009,A00096,11,1.4441627597687764e-05,0.0072992700729927005,0.0013336566440349175
5.90017E+12,9.00873E+12,11,1.4441627597687764e-05,0.004814004376367615,0.0029247540547726668
6.25115E+12,9.32361E+12,11,1.4441627597687764e-05,0.001791822772438508,0.009220452640402346
1137,5.06021E+12,11,1.4441627597687764e-05,0.00900163666121113,0.0013288233872916163
6.118E+12,9.00873E+12,11,1.4441627597687764e-05,0.004375497215592681,0.0029247540547726668
5.06029E+12,5.94474E+12,11,1.4441627597687764e-05,0.0016889298326424075,0.0032305433186490457
5.02127E+12,8.69953E+12,11,1.4441627597687764e-05,0.0027120315581854043,0.003141959440159954
5.02305E+12,6.25165E+12,11,1.4441627597687764e-05,0.0021564399137424034,0.007741027445460943
6.35798E+11,9.40309E+12,11,1.4441627597687764e-05,0.008481110254433308,0.003706199460916442
3.59445E+12,9.32361E+12,11,1.4441627597687764e-05,0.0037748798901853123,0.009220452640402346
3.6648E+12,5.06021E+12,11,1.4441627597687764e-05,0.010648596321393998,0.0013288233872916163
6.08786E+11,6.19202E+12,11,1.4441627597687764e-05,0.0042768273716951785,0.0027404085700049826
7.79629E+12,8.68114E+12,11,1.4441627597687764e-05,0.0032554010062148565,0.0049172999552972736
5.01006E+12,9.504E+12,11,1.4441627597687764e-05,0.008928571428571428,0.0005375555881346821
6.02402E+12,8.68088E+12,11,1.4441627597687764e-05,0.001899499222932136,0.003929974991068239
5.06012E+12,6.28128E+12,11,1.4441627597687764e-05,0.005027422303473492,0.0024864376130198916
3.87268E+12,5.06054E+12,11,1.4441627597687764e-05,0.004232397075798384,0.004023408924652524
4.26012E+12,8.43304E+12,11,1.4441627597687764e-05,0.000810134040359405,0.00975177304964539
5.06054E+12,6.02402E+12,11,1.4441627597687764e-05,0.004023408924652524,0.001899499222932136
4.26061E+12,8.68208E+12,11,1.4441627597687764e-05,0.009691629955947136,0.0042768273716951785
5.90221E+12,8.90112E+12,11,1.4441627597687764e-05,0.0030872859949480774,0.0015388919977616117
4.01485E+12,8.69958E+12,11,1.4441627597687764e-05,0.008986928104575163,0.0015967484395412977
3.87268E+12,8.68208E+12,11,1.4441627597687764e-05,0.004232397075798384,0.0042768273716951785
6.02402E+12,8.90604E+12,11,1.4441627597687764e-05,0.001899499222932136,0.0036532713384257723
126,3.76032E+12,11,1.4441627597687764e-05,0.008029197080291971,0.006618531889290012
4.26061E+12,7.64015E+12,11,1.4441627597687764e-05,0.009691629955947136,0.0007480448826929616
4.26011E+12,5.90221E+12,11,1.4441627597687764e-05,0.0038569424964936885,0.0030872859949480774
5.02127E+12,5.70219E+12,11,1.4441627597687764e-05,0.0027120315581854043,0.002328042328042328
6.19202E+12,8.43604E+12,11,1.4441627597687764e-05,0.0027404085700049826,0.0027982701602645636
4.01934E+12,7.64015E+12,11,1.4441627597687764e-05,0.01020408163265306,0.0007480448826929616
1063,4.0085E+12,11,1.4441627597687764e-05,0.0006119951040391676,0.005612244897959183
5.02305E+12,8.42565E+12,11,1.4441627597687764e-05,0.0021564399137424034,0.009174311926605505
5385,8.90606E+12,11,1.4441627597687764e-05,0.00407709414381023,0.0020355292376017763
8.42565E+12,8.69968E+12,11,1.4441627597687764e-05,0.009174311926605505,0.002298370246552445
5.06021E+12,A000266,11,1.4441627597687764e-05,0.0013288233872916163,0.007184846505551927
6.26115E+12,A000642,11,1.4441627597687764e-05,0.0014341590612777053,0.009954751131221719
4.00173E+12,6.2811E+12,11,1.4441627597687764e-05,0.0041572184429327285,0.0016133763567028453
4.26039E+12,5.29093E+12,11,1.4441627597687764e-05,0.007523939808481532,0.007124352331606218
4.204E+12,6.2516E+12,11,1.4441627597687764e-05,0.005263157894736842,0.0010243993294840753
A000482,A00096,11,1.4441627597687764e-05,0.004627681952040387,0.0013336566440349175
5.06001E+12,A000629,11,1.4441627597687764e-05,0.0009167430619218269,0.006638503319251659
1067,6.02402E+12,11,1.4441627597687764e-05,0.0021174205967276227,0.001899499222932136
4.86E+12,6.19202E+12,11,1.4441627597687764e-05,0.010251630941286114,0.0027404085700049826
5.06021E+12,5.06054E+12,11,1.4441627597687764e-05,0.0013288233872916163,0.004023408924652524
3.87268E+12,Auto-129,11,1.4441627597687764e-05,0.004232397075798384,0.003917378917378918
8.42565E+12,8.90111E+12,11,1.4441627597687764e-05,0.009174311926605505,0.0006826362169542013
8.42565E+12,8.68208E+12,11,1.4441627597687764e-05,0.009174311926605505,0.0042768273716951785
2707,8.90111E+12,11,1.4441627597687764e-05,0.008046817849305048,0.0006826362169542013
126,3.49932E+12,11,1.4441627597687764e-05,0.008029197080291971,0.005920344456404736
4.03157E+12,8.42565E+12,11,1.4441627597687764e-05,0.0010632128358786005,0.009174311926605505
5.05557E+12,5.70219E+12,11,1.4441627597687764e-05,0.007275132275132275,0.002328042328042328
8.42565E+12,9.40309E+12,11,1.4441627597687764e-05,0.009174311926605505,0.003706199460916442
4.82301E+12,8.69983E+12,11,1.4441627597687764e-05,0.0036089238845144356,0.004957187922487607
3.80009E+12,8.9061E+12,11,1.4441627597687764e-05,0.0027826966860612194,0.004377238360525269
3.70542E+12,5.39119E+12,11,1.4441627597687764e-05,0.003884180790960452,0.009267059814658803
8.68088E+12,8.69953E+12,11,1.4441627597687764e-05,0.003929974991068239,0.003141959440159954
5.39119E+12,8.69957E+12,11,1.4441627597687764e-05,0.009267059814658803,0.0006751780014731156
3.80009E+12,6.26115E+12,11,1.4441627597687764e-05,0.0027826966860612194,0.0014341590612777053
3.87268E+12,8.6001E+12,11,1.4441627597687764e-05,0.004232397075798384,0.006193693693693694
3.80023E+12,6.25301E+12,11,1.4441627597687764e-05,0.007472826086956522,0.004682843763303533
6.09789E+11,8.9013E+12,11,1.4441627597687764e-05,0.0034887408816999684,0.0014137000385554556
10204,6.28126E+12,11,1.4441627597687764e-05,0.00974313551815766,0.0021008403361344537
5.02305E+12,8.68076E+12,11,1.4441627597687764e-05,0.0021564399137424034,0.004212945231711987
6.25188E+12,8.68076E+12,11,1.4441627597687764e-05,0.0004523584323724144,0.004212945231711987
3.6648E+12,8.90112E+12,11,1.4441627597687764e-05,0.010648596321393998,0.0015388919977616117
5.01012E+12,6.25115E+12,11,1.4441627597687764e-05,0.00843558282208589,0.001791822772438508
-4507581,8.69793E+12,11,1.4441627597687764e-05,0.008957654723127036,0.002906208718626156
3.49932E+12,7.32184E+12,11,1.4441627597687764e-05,0.005920344456404736,0.0010148537687978596
8.42565E+12,8.69953E+12,11,1.4441627597687764e-05,0.009174311926605505,0.003141959440159954
5.90765E+12,Auto-26,11,1.4441627597687764e-05,0.003119682359614294,0.001589825119236884
5385,8.00266E+12,11,1.4441627597687764e-05,0.00407709414381023,0.005958829902491874
4.01934E+12,4.26012E+12,11,1.4441627597687764e-05,0.01020408163265306,0.000810134040359405
4.01485E+12,5.01262E+12,11,1.4441627597687764e-05,0.008986928104575163,0.0010314111579934366
6.09789E+11,8.69968E+12,11,1.4441627597687764e-05,0.0034887408816999684,0.002298370246552445
6.08786E+11,8.43702E+12,11,1.4441627597687764e-05,0.0042768273716951785,0.0037787701820680177
5458,6.2811E+12,11,1.4441627597687764e-05,0.007508532423208191,0.0016133763567028453
8.43702E+12,8.69958E+12,11,1.4441627597687764e-05,0.0037787701820680177,0.0015967484395412977
4.26059E+12,5.00046E+12,11,1.4441627597687764e-05,0.006242905788876277,0.001724678582627783
3.49932E+12,6.25188E+12,11,1.4441627597687764e-05,0.005920344456404736,0.0004523584323724144
4.82301E+12,8.43702E+12,11,1.4441627597687764e-05,0.0036089238845144356,0.0037787701820680177
6.2811E+12,8.68013E+12,11,1.4441627597687764e-05,0.0016133763567028453,0.005311443746982134
4.03157E+12,5.9064E+12,11,1.4441627597687764e-05,0.0010632128358786005,0.010175763182238668
3.83899E+12,5.94474E+12,11,1.4441627597687764e-05,0.006785934608266502,0.0032305433186490457
4.26059E+12,4.82014E+12,11,1.4441627597687764e-05,0.006242905788876277,0.006547619047619048
3.33788E+12,6.25106E+12,11,1.4441627597687764e-05,0.009016393442622951,0.0023022185014650483
3.58291E+12,5.06041E+12,11,1.4441627597687764e-05,0.0005038244858700133,0.004719004719004719
8.90409E+12,A00096,11,1.4441627597687764e-05,0.0022703818369453044,0.0013336566440349175
4.03157E+12,5.94471E+12,11,1.4441627597687764e-05,0.0010632128358786005,0.007217847769028871
8.43702E+12,8.68208E+12,11,1.4441627597687764e-05,0.0037787701820680177,0.0042768273716951785
8.01371E+12,8.43702E+12,11,1.4441627597687764e-05,0.005069124423963134,0.0037787701820680177
7.64015E+12,9.40309E+12,11,1.4441627597687764e-05,0.0007480448826929616,0.003706199460916442
8.43304E+12,9.00873E+12,11,1.4441627597687764e-05,0.00975177304964539,0.0029247540547726668
3.70542E+12,8.01371E+12,11,1.4441627597687764e-05,0.003884180790960452,0.005069124423963134
7.32184E+12,8.68114E+12,11,1.4441627597687764e-05,0.0010148537687978596,0.0049172999552972736
5.01006E+12,9.5011E+12,11,1.4441627597687764e-05,0.008928571428571428,0.0019639350116050706
4.00993E+12,4.26022E+12,11,1.4441627597687764e-05,0.0009160559626915389,0.007377598926894702
5.06041E+12,8.05552E+12,11,1.4441627597687764e-05,0.004719004719004719,0.010617760617760617
2759,6.2811E+12,11,1.4441627597687764e-05,0.003986951794128307,0.0016133763567028453
4.86E+12,8.69958E+12,11,1.4441627597687764e-05,0.010251630941286114,0.0015967484395412977
4.00993E+12,6.25165E+12,11,1.4441627597687764e-05,0.0009160559626915389,0.007741027445460943
5.00035E+12,6009,11,1.4441627597687764e-05,0.004059040590405904,0.0072992700729927005
4.26039E+12,8.69962E+12,11,1.4441627597687764e-05,0.007523939808481532,0.005270723526593196
5.94474E+12,8.68088E+12,11,1.4441627597687764e-05,0.0032305433186490457,0.003929974991068239
3.59654E+12,5.06054E+12,11,1.4441627597687764e-05,0.0023270573302305903,0.004023408924652524
3.85034E+12,8.90112E+12,11,1.4441627597687764e-05,0.005243088655862726,0.0015388919977616117
3.83899E+12,4.04885E+12,11,1.4441627597687764e-05,0.006785934608266502,0.005283381364073006
4.82014E+12,4.823E+12,11,1.4441627597687764e-05,0.006547619047619048,0.0012666973744818056
8.5251E+11,8.69968E+12,11,1.4441627597687764e-05,0.004080118694362018,0.002298370246552445
5.02127E+12,5.94471E+12,11,1.4441627597687764e-05,0.0027120315581854043,0.007217847769028871
3.59654E+12,4.82001E+12,11,1.4441627597687764e-05,0.0023270573302305903,0.00726552179656539
4.26061E+12,6.25116E+12,11,1.4441627597687764e-05,0.009691629955947136,0.0006035996488147498
6.09789E+11,6.118E+12,11,1.4441627597687764e-05,0.0034887408816999684,0.004375497215592681
4.26061E+12,8.90112E+12,11,1.4441627597687764e-05,0.009691629955947136,0.0015388919977616117
3.59446E+12,8.90112E+12,11,1.4441627597687764e-05,0.0056323604710701485,0.0015388919977616117
4.26059E+12,8.68114E+12,11,1.4441627597687764e-05,0.006242905788876277,0.0049172999552972736
5.00046E+12,8.43304E+12,11,1.4441627597687764e-05,0.001724678582627783,0.00975177304964539
5.02305E+12,6.28128E+12,11,1.4441627597687764e-05,0.0021564399137424034,0.0024864376130198916
5.39119E+12,5385,11,1.4441627597687764e-05,0.009267059814658803,0.00407709414381023
6.22103E+12,8.69953E+12,11,1.4441627597687764e-05,0.0059363194819212085,0.003141959440159954
4.82301E+12,7.64014E+12,11,1.4441627597687764e-05,0.0036089238845144356,0.009267059814658803
3.76025E+12,6.22103E+12,11,1.4441627597687764e-05,0.0010138248847926267,0.0059363194819212085
6.2811E+12,8.51903E+11,11,1.4441627597687764e-05,0.0016133763567028453,0.0028054067839836778
6.26115E+12,8.05496E+12,11,1.4441627597687764e-05,0.0014341590612777053,0.007790368271954674
6.2811E+12,8.02381E+12,11,1.4441627597687764e-05,0.0016133763567028453,0.005991285403050109
6.28128E+12,8.69968E+12,11,1.4441627597687764e-05,0.0024864376130198916,0.002298370246552445
6.21227E+12,8.90111E+12,11,1.4441627597687764e-05,0.00985663082437276,0.0006826362169542013
5.90221E+12,5.94471E+12,11,1.4441627597687764e-05,0.0030872859949480774,0.007217847769028871
5.06029E+12,6.28126E+12,11,1.4441627597687764e-05,0.0016889298326424075,0.0021008403361344537
5.00035E+12,8.5251E+11,11,1.4441627597687764e-05,0.004059040590405904,0.004080118694362018
6.223E+12,8.02381E+12,11,1.4441627597687764e-05,0.0031645569620253164,0.005991285403050109
3.70542E+12,8.69953E+12,11,1.4441627597687764e-05,0.003884180790960452,0.003141959440159954
1073,8.90604E+12,11,1.4441627597687764e-05,0.0038732394366197184,0.0036532713384257723
8.43604E+12,8.69972E+12,11,1.4441627597687764e-05,0.0027982701602645636,0.0029459025174076057
3.76025E+12,4.01934E+12,11,1.4441627597687764e-05,0.0010138248847926267,0.01020408163265306
5.31009E+12,5395,11,1.4441627597687764e-05,0.0011866235167206042,0.010367577756833177
5.01273E+12,5.94473E+12,11,1.4441627597687764e-05,0.0030666294954000556,0.0026340996168582377
8.01371E+12,8.90605E+12,11,1.4441627597687764e-05,0.005069124423963134,0.00336494340776996
8.68208E+12,8.90112E+12,11,1.4441627597687764e-05,0.0042768273716951785,0.0015388919977616117
3.70542E+12,5.00016E+12,11,1.4441627597687764e-05,0.003884180790960452,0.004721030042918455
4.10448E+12,8.43523E+12,11,1.4441627597687764e-05,0.0019784172661870504,0.0052531041069723014
4.10448E+12,6.28126E+12,11,1.4441627597687764e-05,0.0019784172661870504,0.0021008403361344537
5.00016E+12,Auto-129,11,1.4441627597687764e-05,0.004721030042918455,0.003917378917378918
5.90221E+12,8.05552E+12,11,1.4441627597687764e-05,0.0030872859949480774,0.010617760617760617
1065,4.03157E+12,11,1.4441627597687764e-05,0.0015866147410933218,0.0010632128358786005
4.03157E+12,6.35798E+11,11,1.4441627597687764e-05,0.0010632128358786005,0.008481110254433308
5.06029E+12,8.71555E+12,11,1.4441627597687764e-05,0.0016889298326424075,0.0037555479685899623
6.25115E+12,6.25334E+12,11,1.4441627597687764e-05,0.001791822772438508,0.003587736464448793
8.01371E+12,8.964E+12,11,1.4441627597687764e-05,0.005069124423963134,0.00834597875569044
8.68076E+12,8.69954E+12,11,1.4441627597687764e-05,0.004212945231711987,0.005813953488372093
1137,5.94474E+12,11,1.4441627597687764e-05,0.00900163666121113,0.0032305433186490457
4.0085E+12,8.69958E+12,11,1.4441627597687764e-05,0.005612244897959183,0.0015967484395412977
4.823E+12,8.01371E+12,11,1.4441627597687764e-05,0.0012666973744818056,0.005069124423963134
3.59654E+12,8.68003E+12,11,1.4441627597687764e-05,0.0023270573302305903,0.006466784244562022
8.69909E+12,8.90606E+12,11,1.4441627597687764e-05,0.005929919137466307,0.0020355292376017763
6.28515E+12,A000629,11,1.4441627597687764e-05,0.0052531041069723014,0.006638503319251659
5.90765E+12,8.43604E+12,11,1.4441627597687764e-05,0.003119682359614294,0.0027982701602645636
5.94474E+12,A000482,11,1.4441627597687764e-05,0.0032305433186490457,0.004627681952040387
